order_id,order_date,customer_age,gender,country,product_category,quantity,unit_price,discount,payment_method,total_price,is_returned
284,2022-01-12 19:00:00,23,Female,UK,Books,7,345.26,0.5,Credit Card,1208.41,0
285,2022-01-12 20:00:00,58,Female,UK,Food,8,152.55,0.4,Net Banking,732.24,0
286,2022-01-12 21:00:00,54,Male,Germany,Books,6,258.42,0.35,Debit Card,1007.84,0
287,2022-01-12 22:00:00,18,Female,UK,Furniture,7,324.39,0.19,Net Banking,1839.29,0
288,2022-01-12 23:00:00,29,Male,Canada,Books,7,450.53,0.05,Debit Card,2996.02,0
289,2022-01-13 00:00:00,52,Female,Canada,Food,1,142.57,0.42,Debit Card,82.69,0
290,2022-01-13 01:00:00,23,Female,Germany,Electronics,1,340.07,0.2,Cash,272.06,1
291,2022-01-13 02:00:00,34,Female,Germany,Clothing,8,486.31,0.39,UPI,2373.19,1
292,2022-01-13 03:00:00,26,Male,India,Food,3,59.86,0.49,Debit Card,91.59,0
293,2022-01-13 04:00:00,19,Female,UK,Food,5,53.25,0.39,Credit Card,162.41,0
294,2022-01-13 05:00:00,35,Male,Canada,Electronics,4,166.66,0.18,Cash,546.64,0
295,2022-01-13 06:00:00,66,Male,UK,Books,1,85.94,0.33,Net Banking,57.58,1
296,2022-01-13 07:00:00,53,Female,UK,Furniture,3,421.01,0.41,Cash,745.19,0
297,2022-01-13 08:00:00,45,Male,Canada,Clothing,2,73.3,0.28,Credit Card,105.55,1
298,2022-01-13 09:00:00,58,Male,India,Books,1,333.0,0.15,Cash,283.05,0
299,2022-01-13 10:00:00,54,Male,India,Clothing,8,234.69,0.26,Credit Card,1389.36,0
300,2022-01-13 11:00:00,66,Female,USA,Food,4,127.79,0.3,Debit Card,357.81,0
301,2022-01-13 12:00:00,43,Female,India,Food,7,72.59,0.13,UPI,442.07,0
302,2022-01-13 13:00:00,21,Male,India,Food,4,49.3,0.39,Net Banking,120.29,0
303,2022-01-13 14:00:00,57,Female,Canada,Books,9,296.21,0.18,Credit Card,2186.03,0
304,2022-01-13 15:00:00,53,Male,USA,Clothing,5,36.13,0.08,UPI,166.2,0
305,2022-01-13 16:00:00,68,Female,Germany,Food,1,471.03,0.07,Credit Card,438.06,0
306,2022-01-13 17:00:00,48,Male,Germany,Furniture,9,351.97,0.21,Credit Card,2502.51,0
307,2022-01-13 18:00:00,47,Female,USA,Furniture,1,179.21,0.29,Cash,127.24,1
308,2022-01-13 19:00:00,67,Female,India,Books,3,370.85,0.38,Credit Card,689.78,0
309,2022-01-13 20:00:00,51,Male,USA,Food,6,172.64,0.31,Cash,714.73,0
310,2022-01-13 21:00:00,36,Female,India,Clothing,6,434.18,0.0,Net Banking,2605.08,0
311,2022-01-13 22:00:00,35,Female,UK,Electronics,9,83.88,0.04,Credit Card,724.72,0
312,2022-01-13 23:00:00,47,Female,Canada,Electronics,9,144.63,0.02,Net Banking,1275.64,0
313,2022-01-14 00:00:00,38,Female,Germany,Electronics,3,295.74,0.38,Cash,550.08,0
314,2022-01-14 01:00:00,20,Female,UK,Clothing,3,111.2,0.03,Debit Card,323.59,0
315,2022-01-14 02:00:00,23,Male,Canada,Clothing,5,63.24,0.12,Credit Card,278.26,0
316,2022-01-14 03:00:00,55,Female,Canada,Furniture,2,340.55,0.23,Net Banking,524.45,0
317,2022-01-14 04:00:00,30,Female,USA,Furniture,2,127.53,0.37,Net Banking,160.69,0
318,2022-01-14 05:00:00,62,Male,USA,Electronics,9,177.47,0.3,Debit Card,1118.06,0
319,2022-01-14 06:00:00,20,Female,Canada,Clothing,4,282.37,0.2,UPI,903.58,0
320,2022-01-14 07:00:00,65,Female,USA,Food,9,150.25,0.4,Net Banking,811.35,0
321,2022-01-14 08:00:00,45,Female,USA,Books,9,374.28,0.43,Cash,1920.06,0
322,2022-01-14 09:00:00,39,Male,Canada,Clothing,3,477.62,0.45,UPI,788.07,0
323,2022-01-14 10:00:00,57,Female,UK,Clothing,1,280.73,0.4,Credit Card,168.44,0
324,2022-01-14 11:00:00,57,Male,Canada,Furniture,3,117.26,0.34,UPI,232.17,0
325,2022-01-14 12:00:00,29,Male,India,Clothing,8,261.29,0.26,UPI,1546.84,0
326,2022-01-14 13:00:00,40,Female,Germany,Furniture,1,487.72,0.07,Credit Card,453.58,0
327,2022-01-14 14:00:00,48,Female,UK,Books,1,466.55,0.28,Cash,335.92,0
328,2022-01-14 15:00:00,35,Male,USA,Food,7,134.08,0.33,Net Banking,628.84,1
329,2022-01-14 16:00:00,24,Female,Canada,Food,7,146.94,0.34,UPI,678.86,0
330,2022-01-14 17:00:00,25,Male,UK,Books,9,209.99,0.37,Debit Card,1190.64,0
331,2022-01-14 18:00:00,36,Female,Germany,Food,4,67.51,0.24,Net Banking,205.23,0
332,2022-01-14 19:00:00,46,Male,India,Books,4,344.55,0.3,Debit Card,964.74,0
333,2022-01-14 20:00:00,61,Male,UK,Books,4,410.99,0.39,Net Banking,1002.82,0
334,2022-01-14 21:00:00,37,Female,UK,Furniture,2,441.5,0.45,Net Banking,485.65,0
335,2022-01-14 22:00:00,67,Female,India,Clothing,8,402.03,0.41,Cash,1897.58,1
336,2022-01-14 23:00:00,59,Female,USA,Books,3,369.8,0.47,Debit Card,587.98,0
337,2022-01-15 00:00:00,47,Male,India,Food,7,242.12,0.49,Credit Card,864.37,0
338,2022-01-15 01:00:00,64,Male,Germany,Furniture,2,385.85,0.28,Cash,555.62,0
339,2022-01-15 02:00:00,39,Male,India,Furniture,6,287.72,0.18,Credit Card,1415.58,1
340,2022-01-15 03:00:00,27,Female,UK,Electronics,4,144.58,0.16,Credit Card,485.79,0
341,2022-01-15 04:00:00,43,Female,UK,Food,5,242.75,0.47,Cash,643.29,0
342,2022-01-15 05:00:00,68,Male,UK,Food,5,413.86,0.11,Credit Card,1841.68,0
343,2022-01-15 06:00:00,50,Male,USA,Books,1,332.55,0.12,UPI,292.64,0
344,2022-01-15 07:00:00,45,Male,Germany,Food,2,265.04,0.03,Net Banking,514.18,0
345,2022-01-15 08:00:00,27,Female,UK,Furniture,3,361.47,0.34,Credit Card,715.71,0
346,2022-01-15 09:00:00,46,Male,Germany,Furniture,2,428.15,0.48,UPI,445.28,0
347,2022-01-15 10:00:00,61,Female,India,Books,2,417.25,0.1,Debit Card,751.05,0
348,2022-01-15 11:00:00,35,Female,India,Furniture,3,485.79,0.02,Credit Card,1428.22,0
349,2022-01-15 12:00:00,59,Female,UK,Food,2,223.65,0.01,Cash,442.83,0
350,2022-01-15 13:00:00,18,Male,India,Electronics,8,314.62,0.47,UPI,1333.99,0
351,2022-01-15 14:00:00,40,Female,Germany,Food,6,340.79,0.36,Credit Card,1308.63,0
352,2022-01-15 15:00:00,34,Female,Germany,Clothing,9,247.55,0.38,Cash,1381.33,0
353,2022-01-15 16:00:00,60,Female,Germany,Furniture,5,64.09,0.27,UPI,233.93,1
354,2022-01-15 17:00:00,54,Male,UK,Electronics,5,373.89,0.11,Debit Card,1663.81,0
355,2022-01-15 18:00:00,48,Male,USA,Books,8,195.44,0.07,Cash,1454.07,0
356,2022-01-15 19:00:00,42,Female,UK,Clothing,2,24.75,0.07,Debit Card,46.04,0
357,2022-01-15 20:00:00,21,Male,India,Clothing,4,186.35,0.13,UPI,648.5,0
358,2022-01-15 21:00:00,69,Male,USA,Furniture,4,436.23,0.31,Cash,1203.99,0
359,2022-01-15 22:00:00,26,Female,Germany,Clothing,2,377.52,0.46,UPI,407.72,0
360,2022-01-15 23:00:00,45,Female,USA,Clothing,4,341.37,0.12,Credit Card,1201.62,0
361,2022-01-16 00:00:00,47,Female,Canada,Electronics,7,300.02,0.48,UPI,1092.07,0
362,2022-01-16 01:00:00,64,Male,UK,Furniture,9,80.08,0.09,Net Banking,655.86,0
363,2022-01-16 02:00:00,41,Male,India,Clothing,7,452.77,0.28,UPI,2281.96,0
364,2022-01-16 03:00:00,50,Male,India,Food,8,489.9,0.4,Cash,2351.52,1
365,2022-01-16 04:00:00,37,Female,UK,Clothing,9,285.03,0.29,Net Banking,1821.34,0
366,2022-01-16 05:00:00,26,Male,Canada,Furniture,1,94.91,0.0,Debit Card,94.91,0
367,2022-01-16 06:00:00,25,Male,Germany,Food,1,442.78,0.1,Cash,398.5,0
368,2022-01-16 07:00:00,41,Male,Canada,Furniture,1,438.08,0.26,Debit Card,324.18,0
369,2022-01-16 08:00:00,31,Female,India,Electronics,4,498.57,0.46,Cash,1076.91,0
370,2022-01-16 09:00:00,35,Male,USA,Furniture,2,266.95,0.26,UPI,395.09,1
371,2022-01-16 10:00:00,18,Female,Germany,Clothing,2,319.66,0.49,Credit Card,326.05,0
372,2022-01-16 11:00:00,29,Male,UK,Books,8,214.63,0.16,Credit Card,1442.31,0
373,2022-01-16 12:00:00,46,Male,Canada,Electronics,5,361.77,0.17,Cash,1501.35,0
374,2022-01-16 13:00:00,54,Female,India,Food,3,159.02,0.14,Debit Card,410.27,0
375,2022-01-16 14:00:00,43,Male,India,Food,6,349.81,0.27,Debit Card,1532.17,0
376,2022-01-16 15:00:00,50,Male,USA,Clothing,5,398.48,0.13,Cash,1733.39,0
377,2022-01-16 16:00:00,60,Male,India,Electronics,9,176.47,0.03,Credit Card,1540.58,0
378,2022-01-16 17:00:00,32,Male,USA,Furniture,2,493.69,0.42,Cash,572.68,0
379,2022-01-16 18:00:00,40,Female,India,Clothing,2,83.95,0.45,Cash,92.35,0
380,2022-01-16 19:00:00,46,Female,UK,Furniture,4,118.79,0.45,Net Banking,261.34,1
381,2022-01-16 20:00:00,38,Male,India,Clothing,8,307.34,0.16,Credit Card,2065.32,0
382,2022-01-16 21:00:00,36,Female,USA,Electronics,8,214.73,0.29,Cash,1219.67,1
383,2022-01-16 22:00:00,22,Male,Canada,Clothing,9,489.3,0.49,Net Banking,2245.89,0
384,2022-01-16 23:00:00,40,Female,India,Clothing,3,495.03,0.06,UPI,1395.98,0
385,2022-01-17 00:00:00,53,Male,Canada,Books,1,13.53,0.37,Cash,8.52,0
386,2022-01-17 01:00:00,37,Female,Canada,Clothing,8,174.93,0.1,Debit Card,1259.5,0
387,2022-01-17 02:00:00,25,Female,Germany,Electronics,9,234.84,0.12,Net Banking,1859.93,1
388,2022-01-17 03:00:00,26,Male,India,Food,6,126.92,0.03,Net Banking,738.67,0
389,2022-01-17 04:00:00,31,Male,UK,Furniture,5,337.63,0.5,Debit Card,844.08,0
390,2022-01-17 05:00:00,23,Male,Germany,Electronics,2,40.01,0.08,UPI,73.62,0
391,2022-01-17 06:00:00,18,Female,Canada,Food,4,437.22,0.34,Net Banking,1154.26,1
392,2022-01-17 07:00:00,26,Female,Canada,Furniture,5,338.78,0.46,UPI,914.71,0
393,2022-01-17 08:00:00,33,Male,India,Food,8,96.09,0.2,Credit Card,614.98,0
394,2022-01-17 09:00:00,33,Female,UK,Clothing,9,169.81,0.49,Credit Card,779.43,0
395,2022-01-17 10:00:00,29,Female,USA,Books,2,303.87,0.21,Credit Card,480.11,0
396,2022-01-17 11:00:00,22,Female,UK,Books,4,145.34,0.31,Net Banking,401.14,0
397,2022-01-17 12:00:00,57,Male,USA,Furniture,8,186.0,0.4,UPI,892.8,0
398,2022-01-17 13:00:00,46,Male,UK,Books,9,463.95,0.31,Cash,2881.13,0
399,2022-01-17 14:00:00,63,Male,India,Books,8,388.06,0.45,UPI,1707.46,0
400,2022-01-17 15:00:00,44,Male,USA,Books,5,269.11,0.35,Net Banking,874.61,0
401,2022-01-17 16:00:00,28,Female,USA,Books,7,13.99,0.09,Debit Card,89.12,0
402,2022-01-17 17:00:00,64,Female,Germany,Electronics,5,112.63,0.47,Cash,298.47,0
403,2022-01-17 18:00:00,67,Female,USA,Clothing,8,137.22,0.4,UPI,658.66,0
404,2022-01-17 19:00:00,45,Male,Germany,Food,7,73.02,0.24,Net Banking,388.47,0
405,2022-01-17 20:00:00,69,Male,India,Electronics,9,106.62,0.04,UPI,921.2,1
406,2022-01-17 21:00:00,53,Female,Germany,Food,2,398.72,0.43,Credit Card,454.54,0
407,2022-01-17 22:00:00,59,Female,Canada,Electronics,1,408.52,0.0,Cash,408.52,0
408,2022-01-17 23:00:00,36,Female,UK,Electronics,3,420.02,0.47,UPI,667.83,0
409,2022-01-18 00:00:00,52,Female,UK,Electronics,6,151.27,0.19,Cash,735.17,1
410,2022-01-18 01:00:00,69,Male,Germany,Books,6,69.4,0.06,UPI,391.42,0
411,2022-01-18 02:00:00,48,Female,Canada,Food,5,93.6,0.33,Credit Card,313.56,0
412,2022-01-18 03:00:00,61,Female,Canada,Food,6,124.55,0.08,Net Banking,687.52,0
413,2022-01-18 04:00:00,36,Male,USA,Books,9,268.7,0.07,UPI,2249.02,0
414,2022-01-18 05:00:00,63,Male,Canada,Clothing,9,372.03,0.28,Net Banking,2410.75,0
415,2022-01-18 06:00:00,41,Female,India,Food,4,262.52,0.2,Credit Card,840.06,0
416,2022-01-18 07:00:00,19,Female,Canada,Clothing,2,408.7,0.42,Credit Card,474.09,0
417,2022-01-18 08:00:00,24,Female,UK,Furniture,6,60.09,0.41,UPI,212.72,0
418,2022-01-18 09:00:00,60,Female,India,Electronics,8,302.04,0.42,Net Banking,1401.47,0
419,2022-01-18 10:00:00,66,Male,Germany,Food,2,202.63,0.35,Debit Card,263.42,0
420,2022-01-18 11:00:00,48,Female,Germany,Books,9,84.89,0.27,UPI,557.73,0
421,2022-01-18 12:00:00,34,Male,India,Books,3,477.95,0.14,Debit Card,1233.11,0
422,2022-01-18 13:00:00,44,Male,Canada,Electronics,7,315.19,0.3,Debit Card,1544.43,0
423,2022-01-18 14:00:00,53,Male,Canada,Furniture,7,98.31,0.1,Debit Card,619.35,0
424,2022-01-18 15:00:00,67,Female,India,Food,1,45.86,0.27,Net Banking,33.48,0
425,2022-01-18 16:00:00,60,Male,Germany,Furniture,4,452.03,0.06,Credit Card,1699.63,1
426,2022-01-18 17:00:00,27,Female,UK,Books,9,382.17,0.05,Credit Card,3267.55,0
427,2022-01-18 18:00:00,62,Male,Germany,Books,7,108.97,0.1,Cash,686.51,0
428,2022-01-18 19:00:00,31,Male,Germany,Books,7,240.02,0.07,Credit Card,1562.53,1
429,2022-01-18 20:00:00,24,Male,UK,Furniture,5,434.03,0.49,Credit Card,1106.78,0
430,2022-01-18 21:00:00,56,Male,Canada,Food,1,95.17,0.35,Credit Card,61.86,0
431,2022-01-18 22:00:00,57,Female,India,Food,3,41.16,0.04,UPI,118.54,0
432,2022-01-18 23:00:00,26,Female,Canada,Food,8,207.43,0.08,UPI,1526.68,0
433,2022-01-19 00:00:00,31,Male,Germany,Food,6,131.29,0.36,Debit Card,504.15,0
434,2022-01-19 01:00:00,25,Male,India,Electronics,3,467.05,0.43,Debit Card,798.66,0
435,2022-01-19 02:00:00,34,Female,USA,Books,6,71.77,0.01,UPI,426.31,0
436,2022-01-19 03:00:00,40,Female,UK,Clothing,4,30.36,0.2,Debit Card,97.15,0
437,2022-01-19 04:00:00,33,Female,Canada,Electronics,8,404.61,0.32,Net Banking,2201.08,0
438,2022-01-19 05:00:00,43,Male,UK,Food,7,287.42,0.07,Cash,1871.1,0
439,2022-01-19 06:00:00,26,Female,Canada,Books,5,437.81,0.41,UPI,1291.54,0
440,2022-01-19 07:00:00,53,Female,Germany,Books,4,131.2,0.49,Credit Card,267.65,0
441,2022-01-19 08:00:00,24,Male,India,Furniture,6,381.9,0.13,Net Banking,1993.52,0
442,2022-01-19 09:00:00,35,Female,India,Books,2,107.39,0.32,UPI,146.05,0
443,2022-01-19 10:00:00,25,Male,Germany,Clothing,1,199.61,0.43,Net Banking,113.78,0
444,2022-01-19 11:00:00,38,Male,UK,Furniture,8,454.24,0.35,Credit Card,2362.05,0
445,2022-01-19 12:00:00,43,Female,Canada,Books,9,68.66,0.11,Debit Card,549.97,1
446,2022-01-19 13:00:00,20,Male,Canada,Clothing,8,198.76,0.13,Debit Card,1383.37,0
447,2022-01-19 14:00:00,34,Male,Germany,Books,8,206.08,0.37,Cash,1038.64,0
448,2022-01-19 15:00:00,68,Female,Canada,Clothing,8,36.01,0.46,Net Banking,155.56,0
449,2022-01-19 16:00:00,63,Female,Canada,Clothing,8,22.24,0.08,Cash,163.69,0
450,2022-01-19 17:00:00,41,Female,India,Electronics,1,403.46,0.45,Cash,221.9,0
451,2022-01-19 18:00:00,42,Female,Germany,Clothing,9,116.59,0.36,Net Banking,671.56,0
452,2022-01-19 19:00:00,22,Female,USA,Electronics,6,185.41,0.39,Debit Card,678.6,0
453,2022-01-19 20:00:00,54,Female,India,Clothing,1,165.21,0.25,Credit Card,123.91,0
454,2022-01-19 21:00:00,62,Male,Canada,Furniture,2,77.01,0.42,Cash,89.33,1
455,2022-01-19 22:00:00,67,Female,India,Clothing,5,159.95,0.47,Debit Card,423.87,0
456,2022-01-19 23:00:00,41,Male,Canada,Books,6,155.79,0.04,Net Banking,897.35,0
457,2022-01-20 00:00:00,48,Female,Canada,Electronics,2,44.01,0.32,Debit Card,59.85,0
458,2022-01-20 01:00:00,43,Male,Germany,Food,7,81.47,0.45,Credit Card,313.66,0
459,2022-01-20 02:00:00,38,Male,India,Books,9,91.06,0.12,Net Banking,721.2,0
460,2022-01-20 03:00:00,51,Male,Canada,Books,4,451.09,0.16,Credit Card,1515.66,0
461,2022-01-20 04:00:00,55,Male,UK,Food,4,308.3,0.15,Debit Card,1048.22,0
462,2022-01-20 05:00:00,41,Female,Germany,Food,4,86.73,0.13,Credit Card,301.82,0
463,2022-01-20 06:00:00,45,Male,Germany,Furniture,8,369.54,0.33,Credit Card,1980.73,0
464,2022-01-20 07:00:00,47,Female,Germany,Electronics,8,81.04,0.11,Debit Card,577.0,0
465,2022-01-20 08:00:00,51,Female,Germany,Furniture,3,458.64,0.21,Credit Card,1086.98,0
466,2022-01-20 09:00:00,69,Female,Canada,Clothing,6,385.82,0.2,Credit Card,1851.94,0
467,2022-01-20 10:00:00,69,Female,Canada,Books,4,81.08,0.06,Net Banking,304.86,0
468,2022-01-20 11:00:00,40,Male,Canada,Furniture,6,35.34,0.48,Credit Card,110.26,0
469,2022-01-20 12:00:00,25,Male,Germany,Food,5,23.74,0.35,Credit Card,77.16,0
470,2022-01-20 13:00:00,59,Female,UK,Furniture,9,152.29,0.14,Net Banking,1178.72,0
471,2022-01-20 14:00:00,67,Male,USA,Furniture,4,384.94,0.17,Credit Card,1278.0,0
472,2022-01-20 15:00:00,27,Male,USA,Furniture,2,486.21,0.4,Debit Card,583.45,0
473,2022-01-20 16:00:00,18,Male,USA,Furniture,3,306.27,0.27,UPI,670.73,0
474,2022-01-20 17:00:00,37,Female,USA,Furniture,5,323.31,0.39,Cash,986.1,0
475,2022-01-20 18:00:00,54,Male,India,Food,8,197.62,0.43,Net Banking,901.15,0
476,2022-01-20 19:00:00,35,Male,UK,Clothing,9,237.65,0.45,UPI,1176.37,0
477,2022-01-20 20:00:00,38,Male,Canada,Books,3,237.01,0.25,Net Banking,533.27,1
478,2022-01-20 21:00:00,66,Female,Germany,Food,3,273.46,0.26,Net Banking,607.08,0
479,2022-01-20 22:00:00,21,Male,Germany,Books,7,470.34,0.21,Cash,2600.98,0
480,2022-01-20 23:00:00,60,Male,Canada,Electronics,9,96.28,0.16,Debit Card,727.88,0
481,2022-01-21 00:00:00,19,Female,India,Furniture,9,395.72,0.32,Net Banking,2421.81,0
482,2022-01-21 01:00:00,38,Female,Germany,Books,1,51.46,0.3,Debit Card,36.02,0
483,2022-01-21 02:00:00,54,Female,Germany,Books,7,468.75,0.48,Cash,1706.25,0
484,2022-01-21 03:00:00,22,Male,Canada,Books,3,341.04,0.43,Credit Card,583.18,0
485,2022-01-21 04:00:00,34,Male,Germany,Books,6,95.58,0.5,Net Banking,286.74,0
486,2022-01-21 05:00:00,66,Female,India,Books,7,255.66,0.47,Net Banking,948.5,0
487,2022-01-21 06:00:00,65,Female,Germany,Clothing,8,435.51,0.01,Net Banking,3449.24,0
488,2022-01-21 07:00:00,28,Female,USA,Food,8,397.26,0.38,Cash,1970.41,0
489,2022-01-21 08:00:00,63,Female,India,Clothing,4,395.36,0.29,Cash,1122.82,0
490,2022-01-21 09:00:00,58,Female,USA,Electronics,9,47.03,0.4,Cash,253.96,0
491,2022-01-21 10:00:00,48,Female,USA,Electronics,5,355.82,0.04,Cash,1707.94,0
492,2022-01-21 11:00:00,45,Male,USA,Food,1,327.92,0.48,UPI,170.52,0
493,2022-01-21 12:00:00,61,Male,Germany,Clothing,7,187.18,0.02,Debit Card,1284.05,0
494,2022-01-21 13:00:00,49,Female,Germany,Food,8,271.42,0.17,Credit Card,1802.23,0
495,2022-01-21 14:00:00,38,Female,India,Electronics,7,98.69,0.32,Debit Card,469.76,0
496,2022-01-21 15:00:00,24,Male,India,Furniture,7,182.29,0.13,Cash,1110.15,0
497,2022-01-21 16:00:00,27,Female,Canada,Food,2,32.83,0.32,UPI,44.65,0
498,2022-01-21 17:00:00,45,Male,Germany,Books,1,62.42,0.49,Debit Card,31.83,0
499,2022-01-21 18:00:00,65,Male,UK,Electronics,2,350.1,0.28,Credit Card,504.14,0
500,2022-01-21 19:00:00,53,Female,Canada,Electronics,3,32.28,0.48,Debit Card,50.36,0
501,2022-01-21 20:00:00,37,Female,UK,Furniture,7,358.57,0.35,Credit Card,1631.49,0
502,2022-01-21 21:00:00,30,Male,Germany,Furniture,8,176.43,0.01,Cash,1397.33,1
503,2022-01-21 22:00:00,36,Female,Germany,Electronics,8,200.09,0.08,Credit Card,1472.66,0
504,2022-01-21 23:00:00,67,Male,Canada,Clothing,3,421.18,0.39,Credit Card,770.76,0
505,2022-01-22 00:00:00,28,Female,USA,Books,6,59.23,0.04,Credit Card,341.16,0
506,2022-01-22 01:00:00,52,Male,UK,Clothing,6,159.96,0.32,Debit Card,652.64,0
507,2022-01-22 02:00:00,51,Male,India,Books,1,442.5,0.01,Cash,438.08,0
508,2022-01-22 03:00:00,61,Female,USA,Books,6,276.88,0.29,Cash,1179.51,0
509,2022-01-22 04:00:00,21,Female,UK,Electronics,2,372.53,0.12,UPI,655.65,0
510,2022-01-22 05:00:00,30,Male,India,Electronics,5,316.43,0.27,Debit Card,1154.97,0
511,2022-01-22 06:00:00,54,Male,USA,Electronics,2,145.03,0.31,Cash,200.14,0
512,2022-01-22 07:00:00,19,Female,Canada,Electronics,8,494.75,0.08,Net Banking,3641.36,0
513,2022-01-22 08:00:00,67,Male,UK,Furniture,6,47.46,0.36,Credit Card,182.25,0
514,2022-01-22 09:00:00,18,Female,USA,Books,1,292.1,0.01,UPI,289.18,0
515,2022-01-22 10:00:00,57,Female,UK,Electronics,6,162.04,0.0,Credit Card,972.24,0
516,2022-01-22 11:00:00,42,Female,USA,Books,1,354.29,0.01,Net Banking,350.75,0
517,2022-01-22 12:00:00,54,Male,USA,Books,3,347.55,0.49,Cash,531.75,0
518,2022-01-22 13:00:00,53,Female,Germany,Books,3,11.08,0.1,Net Banking,29.92,0
519,2022-01-22 14:00:00,23,Male,UK,Clothing,3,148.36,0.12,UPI,391.67,0
520,2022-01-22 15:00:00,24,Female,Canada,Books,3,481.66,0.27,Cash,1054.84,0
521,2022-01-22 16:00:00,21,Female,UK,Food,1,140.54,0.02,Net Banking,137.73,0
522,2022-01-22 17:00:00,52,Male,Germany,Books,8,200.04,0.25,Net Banking,1200.24,1
523,2022-01-22 18:00:00,58,Male,India,Clothing,4,417.31,0.19,UPI,1352.08,0
524,2022-01-22 19:00:00,51,Male,Canada,Electronics,7,345.17,0.08,Cash,2222.89,0
525,2022-01-22 20:00:00,46,Male,Canada,Clothing,7,493.81,0.27,Credit Card,2523.37,0
526,2022-01-22 21:00:00,22,Male,India,Electronics,2,369.61,0.09,Credit Card,672.69,0
527,2022-01-22 22:00:00,44,Female,UK,Furniture,4,433.27,0.38,Cash,1074.51,0
528,2022-01-22 23:00:00,50,Female,UK,Electronics,5,10.85,0.05,UPI,51.54,0
529,2022-01-23 00:00:00,63,Female,Canada,Electronics,8,75.26,0.09,UPI,547.89,0
530,2022-01-23 01:00:00,69,Male,Germany,Electronics,2,81.26,0.43,UPI,92.64,1
531,2022-01-23 02:00:00,27,Female,India,Food,6,365.06,0.09,Credit Card,1993.23,0
532,2022-01-23 03:00:00,23,Female,UK,Electronics,4,412.59,0.05,UPI,1567.84,0
533,2022-01-23 04:00:00,51,Female,USA,Books,2,451.25,0.17,UPI,749.08,0
534,2022-01-23 05:00:00,25,Female,India,Furniture,9,312.96,0.09,Credit Card,2563.14,0
535,2022-01-23 06:00:00,48,Female,Canada,Food,3,482.54,0.31,Credit Card,998.86,0
536,2022-01-23 07:00:00,26,Female,Canada,Clothing,9,343.11,0.37,UPI,1945.43,0
537,2022-01-23 08:00:00,38,Male,Canada,Furniture,9,194.06,0.16,Credit Card,1467.09,0
538,2022-01-23 09:00:00,25,Female,India,Books,3,274.27,0.38,Cash,510.14,0
539,2022-01-23 10:00:00,21,Male,India,Electronics,1,328.38,0.35,Debit Card,213.45,0
540,2022-01-23 11:00:00,39,Female,USA,Clothing,1,73.38,0.16,Net Banking,61.64,0
541,2022-01-23 12:00:00,45,Female,India,Books,7,175.01,0.12,Credit Card,1078.06,0
542,2022-01-23 13:00:00,62,Male,USA,Clothing,4,313.28,0.29,Cash,889.72,0
543,2022-01-23 14:00:00,21,Male,India,Furniture,2,312.48,0.31,Debit Card,431.22,1
544,2022-01-23 15:00:00,56,Male,UK,Food,9,382.13,0.42,Cash,1994.72,0
545,2022-01-23 16:00:00,38,Female,Germany,Books,5,241.13,0.28,Net Banking,868.07,0
546,2022-01-23 17:00:00,25,Female,UK,Furniture,9,299.97,0.08,Net Banking,2483.75,0
547,2022-01-23 18:00:00,37,Female,Germany,Furniture,6,81.08,0.34,Debit Card,321.08,0
548,2022-01-23 19:00:00,49,Male,Canada,Furniture,1,171.57,0.43,Credit Card,97.79,0
549,2022-01-23 20:00:00,18,Male,USA,Clothing,5,108.49,0.26,Cash,401.41,0
550,2022-01-23 21:00:00,23,Female,India,Food,3,83.92,0.4,Net Banking,151.06,0
551,2022-01-23 22:00:00,45,Female,USA,Books,9,195.18,0.16,Net Banking,1475.56,0
552,2022-01-23 23:00:00,61,Female,UK,Food,2,340.96,0.25,Debit Card,511.44,0
553,2022-01-24 00:00:00,48,Female,Canada,Books,9,458.21,0.46,Cash,2226.9,0
554,2022-01-24 01:00:00,27,Female,UK,Electronics,2,493.5,0.22,Net Banking,769.86,0
555,2022-01-24 02:00:00,37,Male,Germany,Electronics,8,303.41,0.26,Cash,1796.19,0
556,2022-01-24 03:00:00,25,Female,Canada,Books,4,357.27,0.34,UPI,943.19,1
557,2022-01-24 04:00:00,39,Female,Germany,Clothing,8,380.62,0.12,Net Banking,2679.56,0
558,2022-01-24 05:00:00,55,Male,Germany,Clothing,1,169.61,0.38,UPI,105.16,0
559,2022-01-24 06:00:00,46,Female,USA,Food,6,399.78,0.25,Credit Card,1799.01,0
560,2022-01-24 07:00:00,26,Female,USA,Furniture,8,219.18,0.44,UPI,981.93,0
561,2022-01-24 08:00:00,61,Female,India,Electronics,3,356.32,0.18,UPI,876.55,0
562,2022-01-24 09:00:00,64,Male,India,Clothing,9,443.53,0.13,Credit Card,3472.84,0
563,2022-01-24 10:00:00,18,Female,Canada,Books,1,380.36,0.29,Credit Card,270.06,0
564,2022-01-24 11:00:00,58,Female,USA,Furniture,1,450.44,0.0,Net Banking,450.44,0
565,2022-01-24 12:00:00,69,Male,USA,Furniture,9,120.65,0.22,Net Banking,846.96,0
566,2022-01-24 13:00:00,56,Male,Canada,Electronics,6,201.99,0.42,UPI,702.93,0
567,2022-01-24 14:00:00,43,Male,Canada,Clothing,4,348.71,0.41,Credit Card,822.96,0
568,2022-01-24 15:00:00,28,Male,Canada,Books,1,163.59,0.06,UPI,153.77,0
